ID,demo_wt,age,group,raw
201001,1.2800177008642613,5.597260273972603,5.691408979574784,16
201008,1.3676645601445174,7.287671232876712,7.207066573316953,30
201010,1.1262739550534937,8.632876712328766,8.081294902661215,37
203001,0.9804988569883356,7.008196721311475,7.207066573316953,32
203002,0.9804988569883356,7.353424657534246,7.207066573316953,31
203003,0.9176635332933007,8.05464480874317,8.081294902661215,38
203004,0.7782540386225849,7.991780821917808,8.081294902661215,37
204001,1.0540966261043834,8.293150684931508,8.081294902661215,37
204006,1.0540966261043834,8.191256830601093,8.081294902661215,35
205001,1.0540966261043834,8.465753424657533,8.081294902661215,36
205004,1.0540966261043834,5.772602739726027,5.691408979574784,21
205008,1.1262739550534937,8.243835616438357,8.081294902661215,32
205009,1.1262739550534937,7.641095890410959,8.081294902661215,34
205013,1.1262739550534937,6.736986301369863,6.512841221824458,23
205014,0.9929471410719494,7.7835616438356166,8.081294902661215,14
205028,0.9551728082406652,6.76986301369863,6.512841221824458,37
205029,1.0540966261043834,5.794520547945205,5.691408979574784,36
205036,1.1262739550534937,7.109289617486339,7.207066573316953,33
206001,1.0540966261043834,6.164383561643835,6.512841221824458,18
206002,1.0540966261043834,7.572602739726028,7.207066573316953,37
206005,1.1262739550534937,7.380821917808219,7.207066573316953,37
206011,1.0540966261043834,7.994520547945205,8.081294902661215,36
207001,0.7118584229220695,6.367123287671233,6.512841221824458,17
207002,1.1143433504707432,5.778082191780822,5.691408979574784,18
207004,1.0097655575913482,6.835616438356165,6.512841221824458,22
207006,0.8644287053806907,7.282191780821917,7.207066573316953,26
207007,0.8644287053806907,6.676712328767123,6.512841221824458,24
207008,1.0097655575913482,8.43013698630137,8.081294902661215,18
207022,0.8090317437965512,6.389041095890411,6.512841221824458,22
207023,0.7118584229220695,5.090163934426229,5.691408979574784,20
207024,0.8090317437965512,5.2076502732240435,5.691408979574784,22
207025,0.7118584229220695,5.363387978142076,5.691408979574784,23
207026,0.9450546757630534,6.475409836065574,6.512841221824458,35
207027,0.6662389363611814,5.333333333333333,5.691408979574784,18
207028,0.7118584229220695,6.605479452054794,6.512841221824458,15
207029,0.8090317437965512,5.1502732240437155,5.691408979574784,20
207030,0.8644287053806907,5.027322404371585,5.691408979574784,13
207031,0.7118584229220695,6.308743169398907,6.512841221824458,31
207032,0.8090317437965512,6.50958904109589,6.512841221824458,33
208001,0.9929471410719494,6.736986301369863,6.512841221824458,17
208011,0.9929471410719494,5.879452054794521,5.691408979574784,12
209019,0.9176635332933007,6.112021857923497,6.512841221824458,15
210001,0.9551728082406652,7.245901639344262,7.207066573316953,37
210016,0.9551728082406652,6.8,6.512841221824458,31
210018,0.9551728082406652,6.8273972602739725,6.512841221824458,37
210039,1.1598918653698476,5.084699453551913,5.691408979574784,12
210044,0.8939605057859238,5.728767123287671,5.691408979574784,17
211008,0.9804988569883356,6.64931506849315,6.512841221824458,29
211043,0.9176635332933007,5.947945205479452,5.691408979574784,18
211056,1.1906459631320008,7,7.207066573316953,33
211057,0.9804988569883356,7.515068493150685,7.207066573316953,37
211072,0.9804988569883356,6.816438356164383,6.512841221824458,11
211073,0.8315435534170977,6.791780821917808,6.512841221824458,34
212001,0.8090317437965512,7.284153005464481,7.207066573316953,22
213003,0.9176635332933007,6.229508196721311,6.512841221824458,15
213009,0.8315435534170977,5.311475409836065,5.691408979574784,11
213010,0.9176635332933007,6.262295081967213,6.512841221824458,25
213013,1.0540966261043834,7.389041095890411,7.207066573316953,32
213016,0.6662389363611814,6.926027397260274,7.207066573316953,22
213019,0.9804988569883356,6.079234972677596,5.691408979574784,26
214001,0.8939605057859238,8.301369863013699,8.081294902661215,37
214002,0.8939605057859238,6.802739726027397,6.512841221824458,35
214003,1.1262739550534937,7.167123287671233,7.207066573316953,35
214004,1.0540966261043834,8.172602739726027,8.081294902661215,32
214005,1.0540966261043834,8.03551912568306,8.081294902661215,36
214006,1.1262739550534937,8.01639344262295,8.081294902661215,37
214016,1.1262739550534937,7.380821917808219,7.207066573316953,37
